OID_,World Port Index Number,Region Name,Main Port Name,Alternate Port Name,UN/LOCODE,Country Code,World Water Body,IHO S-130 Sea Area,Sailing Direction or Publication,Publication Link,Standard Nautical Chart,IHO S-57 Electronic Navigational Chart,IHO S-101 Electronic Navigational Chart,Digital Nautical Chart,Tidal Range (m),Entrance Width (m),Channel Depth (m),Anchorage Depth (m),Cargo Pier Depth (m),Oil Terminal Depth (m),Liquified Natural Gas Terminal Depth (m),Maximum Vessel Length (m),Maximum Vessel Beam (m),Maximum Vessel Draft (m),Offshore Maximum Vessel Length (m),Offshore Maximum Vessel Beam (m),Offshore Maximum Vessel Draft (m),Harbor Size,Harbor Type,Harbor Use,Shelter Afforded,Entrance Restriction - Tide,Entrance Restriction - Heavy Swell,Entrance Restriction - Ice,Entrance Restriction - Other,Overhead Limits,Underkeel Clearance Management System,Good Holding Ground,Turning Area,Port Security,Estimated Time of Arrival Message,Quarantine - Pratique,Quarantine - Sanitation,Quarantine - Other,Traffic Separation Scheme,Vessel Traffic Service,First Port of Entry,US Representative,Pilotage - Compulsory,Pilotage - Available,Pilotage - Local Assistance,Pilotage - Advisable,Tugs - Salvage,Tugs - Assistance,Communications - Telephone,Communications - Telefax,Communications - Radio,Communications - Radiotelephone,Communications - Airport,Communications - Rail,Search and Rescue,NAVAREA,Facilities - Wharves,Facilities - Anchorage,Facilities - Dangerous Cargo Anchorage,Facilities - Med Mooring,Facilities - Beach Mooring,Facilities - Ice Mooring,Facilities - Ro-Ro,Facilities - Solid Bulk,Facilities - Liquid Bulk,Facilities - Container,Facilities - Breakbulk,Facilities - Oil Terminal,Facilities - LNG Terminal,Facilities - Other,Medical Facilities,Garbage Disposal,Chemical Holding Tank Disposal,Degaussing,Dirty Ballast Disposal,Cranes - Fixed,Cranes - Mobile,Cranes - Floating,Cranes Container,Lifts - 100+ Tons,Lifts - 50-100 Tons,Lifts - 25-49 Tons,Lifts - 0-24 Tons,Services - Longshoremen,Services - Electricity,Services -Steam,Services - Navigation Equipment,Services - Electrical Repair,Services - Ice Breaking,Services -Diving,Supplies - Provisions,Supplies - Potable Water,Supplies - Fuel Oil,Supplies - Diesel Oil,Supplies - Aviation Fuel,Supplies - Deck,Supplies - Engine,Repairs,Dry Dock,Railway,Latitude,Longitude
3578.0,53930.0,Australia -- 53290,Western Port,Hastings,AU WEP,Australia,Bass Strait; South Pacific Ocean, ,Sailing Directions Pub. 127 (Enroute) - East Coast of Australia and New Zealand,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub127bk.pdf&type=view, , , ,"a0554030, gen05b, h0553930",3.0,0.0,14.0,14.0,11.0,14.0,0.0,300.0,0.0,15.5,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Good,Yes,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Unknown,X,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Moderate,Unknown,Small,-38.35,145.233333
3591.0,53610.0,Australia -- 53290,Newcastle, ,AU NTL,Australia,Tasman Sea; South Pacific Ocean, ,Sailing Directions Pub. 127 (Enroute) - East Coast of Australia and New Zealand,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub127bk.pdf&type=view,74155.0, , ,"a0553610, coa05b, gen05b, h0553610",2.1,185.0,17.7,7.9,11.5,7.1,0.0,300.0,50.0,16.1,0.0,0.0,0.0,Large,Coastal (Breakwater),Unknown,Excellent,No,Yes,No,Yes,Yes,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,X,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Moderate,Small,Unknown,-32.916667,151.783333
3592.0,53490.0,Australia -- 53290,Brisbane, ,AU BNE,Australia,South Pacific Ocean, ,Sailing Directions Pub. 127 (Enroute) - East Coast of Australia and New Zealand,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub127bk.pdf&type=view,74181.0, , ,"coa05c, gen05b, h0553490",1.8,120.0,9.1,5.7,12.5,10.5,0.0,346.0,50.0,14.2,0.0,0.0,0.0,Large,River (Natural),Unknown,Excellent,Yes,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,X,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Major,Medium,Unknown,-27.466667,153.033333
3593.0,53690.0,Australia -- 53290,Port Kembla, ,AU PKL,Australia,Tasman Sea; South Pacific Ocean, ,Sailing Directions Pub. 127 (Enroute) - East Coast of Australia and New Zealand,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub127bk.pdf&type=view,75274.0, , ,"a0553690, coa05b, gen05b",2.0,305.0,15.2,23.2,10.1,11.0,0.0,300.0,50.0,16.0,0.0,0.0,0.0,Medium,Coastal (Breakwater),Unknown,Fair,Unknown,No,No,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Unknown,X,Yes,No,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Limited,Unknown,Large,-34.483333,150.916667
3594.0,53650.0,Australia -- 53290,Sydney, ,AU SYD,Australia,Tasman Sea; South Pacific Ocean, ,Sailing Directions Pub. 127 (Enroute) - East Coast of Australia and New Zealand,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub127bk.pdf&type=view,75274.0, , ,"a0553650, coa05b, gen05b, h0553650",1.0,180.0,10.5,10.5,9.4,12.5,0.0,348.0,46.0,13.7,0.0,0.0,0.0,Large,Coastal (Natural),Cargo,Excellent,No,Yes,No,Yes,Yes,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,X,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Major,Large,Large,-33.866667,151.2
3595.0,53810.0,Australia -- 53290,Eden, ,AU QDN,Australia,Tasman Sea; South Pacific Ocean, ,Sailing Directions Pub. 127 (Enroute) - East Coast of Australia and New Zealand,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub127bk.pdf&type=view, , , ,"a0553810, coa05b",1.0,0.0,9.4,9.4,6.4,0.0,0.0,311.0,38.6,11.3,0.0,0.0,0.0,Very Small,Coastal (Breakwater),Unknown,Good,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Yes,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,X,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Unknown,No,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Emergency Only,Unknown,Unknown,-37.066667,149.916667
3596.0,53840.0,Australia -- 53290,Welshpool,Port Wellshpool,AU WHL,Australia,Bass Strait; South Pacific Ocean, ,Sailing Directions Pub. 127 (Enroute) - East Coast of Australia and New Zealand,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub127bk.pdf&type=view, , , ,"coa05b, gen05b",5.0,0.0,1.8,23.2,4.9,4.9,0.0,311.0,38.6,11.3,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Good,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,X,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Emergency Only,Unknown,Unknown,-38.7,146.466667
3597.0,53655.0,Australia -- 53290,Botany Bay,Port Botany,AU BTB,Australia,Tasman Sea; South Pacific Ocean, ,Sailing Directions Pub. 127 (Enroute) - East Coast of Australia and New Zealand,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub127bk.pdf&type=view,75274.0, , ,"a0553650, coa05b, gen05b, h0553655",4.0,213.0,14.4,0.0,13.9,12.0,0.0,336.0,48.4,15.2,0.0,0.0,0.0,Small,Coastal (Natural),Unknown,Good,No,Yes,No,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,No,Yes,Yes,Unknown,Unknown,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,X,Yes,No,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,Yes,No,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Moderate,Unknown,Unknown,-34.0,151.233333
3598.0,53405.0,Australia -- 53290,Hay Point, ,AU HPT,Australia,Coral Sea; South Pacific Ocean, ,Sailing Directions Pub. 127 (Enroute) - East Coast of Australia and New Zealand,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub127bk.pdf&type=view,74228.0, , ,"a0553400, coa05c, gen05a, h0553405",2.3,60.0,13.1,0.0,16.5,0.0,0.0,300.0,50.0,19.6,0.0,0.0,0.0,Small,Open Roadstead,Unknown,Poor,Yes,No,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,No,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,X,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Small,-21.283333,149.3
3602.0,53450.0,Australia -- 53290,Gladstone,Port Curtis,AU GLT,Australia,Coral Sea; South Pacific Ocean, ,Sailing Directions Pub. 127 (Enroute) - East Coast of Australia and New Zealand,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub127bk.pdf&type=view,74244.0, , ,"a0553450, coa05c, gen05b, h0553450",3.2,120.0,10.6,15.0,11.2,11.2,12.8,320.0,55.0,17.0,0.0,0.0,0.0,Small,River (Natural),Unknown,Excellent,No,No,No,Yes,Yes,Unknown,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,No,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,X,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,No,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Moderate,Unknown,Large,-23.85,151.25
3605.0,53340.0,Australia -- 53290,Cairns, ,AU CNS,Australia,Coral Sea; South Pacific Ocean, ,Sailing Directions Pub. 127 (Enroute) - East Coast of Australia and New Zealand,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub127bk.pdf&type=view,74262.0, , ,"a0553340, coa05d, gen05a, h0553340",2.0,0.0,7.9,11.0,9.4,9.4,0.0,294.0,32.3,10.1,0.0,0.0,0.0,Small,River (Natural),Unknown,Good,No,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes,Yes,Unknown,Yes,No,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,X,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,No,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Moderate,Small,Small,-16.916667,145.783333
3610.0,48288.0,Qatar -- 48285,Hamad, , ,Qatar,Persian Gulf; Indian Ocean, ,Sailing Directions Pub. 172 (Enroute) - Red Sea and the Persian Gulf,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub172bk.pdf&type=view,62553.0, , ,"a1048290, coa10m, gen10a, h1048288",0.0,580.0,15.0,0.0,17.0,0.0,0.0,398.0,51.2,14.9,0.0,0.0,0.0,Small,Coastal (Breakwater),Cargo, ,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IX,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,25.016666667,51.6
3611.0,54880.0,Tasmania -- 54700,Burnie, ,AU BWT,Australia,Bass Strait; South Pacific Ocean, ,Sailing Directions Pub. 127 (Enroute) - East Coast of Australia and New Zealand,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub127bk.pdf&type=view, , , ,"a0554880, coa05b, gen05b",2.0,0.0,9.4,23.2,11.0,11.0,0.0,294.0,37.2,11.2,0.0,0.0,0.0,Small,Coastal (Breakwater),Unknown,Excellent,No,Yes,No,No,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,No,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,No,Yes,Yes,Yes,Yes,Unknown,X,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,No,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Limited,Unknown,Medium,-41.05,145.95
3613.0,55350.0,New Zealand S Island -- 55260,Timaru, ,NZ TIU,New Zealand,South Pacific Ocean, ,Sailing Directions Pub. 127 (Enroute) - East Coast of Australia and New Zealand,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub127bk.pdf&type=view,76140.0, , ,"a0655350, coa06g, gen06b, h0655350",1.0,0.0,9.4,12.5,7.9,9.4,0.0,286.0,40.0,11.6,0.0,0.0,0.0,Small,Coastal (Breakwater),Unknown,Excellent,Yes,Yes,No,Yes,No,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,No,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,XIV,Yes,No,Unknown,Unknown,Unknown,Unknown,No,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Yes,Yes,Moderate,Unknown,Small,-44.4,171.25
3614.0,55320.0,New Zealand S Island -- 55260,Port Lyttelton,Lyttleton,NZ LYT,New Zealand,South Pacific Ocean, ,Sailing Directions Pub. 127 (Enroute) - East Coast of Australia and New Zealand,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub127bk.pdf&type=view,76151.0, , ,"a0655320, coa06g, gen06b",2.0,0.0,11.0,14.0,9.4,12.5,0.0,362.0,42.8,13.4,0.0,0.0,0.0,Very Small,Coastal (Breakwater),Unknown,Excellent,No,No,No,No,Yes,Unknown,Yes,Yes,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,XIV,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Major,Medium,Large,-43.6,172.716667
3615.0,55370.0,New Zealand S Island -- 55260,Otago Harbor,Cavensbourne; Oavensbourne,NZ ORR,New Zealand,South Pacific Ocean, ,Sailing Directions Pub. 127 (Enroute) - East Coast of Australia and New Zealand,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub127bk.pdf&type=view,76141.0, , ,"a0655370, coa06g, gen06b, h0655370",2.0,0.0,14.0,23.2,12.5,4.9,0.0,348.0,42.8,13.6,0.0,0.0,0.0,Small,River (Basins),Unknown,Good,Yes,No,No,Yes,Yes,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Yes,No,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,XIV,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Yes,Yes,Moderate,Small,Small,-45.816667,170.633333
3617.0,57320.0,New Caledonia -- 57260,Noumea, ,NC NOU,New Caledonia,Coral Sea; South Pacific Ocean, ,Sailing Directions Pub. 126 (Enroute) - Pacific Islands,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub126bk.pdf&type=view,82690.0, , ,"a0657320, coa06d, gen06a, h0657320",1.0,0.0,7.9,7.9,9.4,9.4,0.0,262.0,44.0,10.3,200.0,0.0,0.0,Small,Coastal (Natural),Unknown,Excellent,No,No,No,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,No,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,X,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,No,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Yes,Yes,Moderate,Unknown,Unknown,-22.283333,166.433333
3623.0,48262.0,United Arab Emirates -- 48260,Al Fujayrah,Fujayrah Harbor, ,United Arab Emirates,Gulf of Oman; Indian Ocean, ,Sailing Directions Pub. 172 (Enroute) - Red Sea and the Persian Gulf,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub172bk.pdf&type=view,62367.0, , ,"a1048262, coa10l, gen10a, h1048262",2.0,440.0,15.0,23.2,15.0,18.0,0.0,344.0,60.0,22.5,340.0,0.0,21.5,Small,Coastal (Breakwater),Cargo,Fair,Yes,Unknown,No,Yes,Yes,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,IX,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Limited,Unknown,Unknown,25.173055556,56.369166667
3625.0,55530.0,Fiji -- 55510,Lautoka Harbor, ,FJ LTK,Fiji,South Pacific Ocean, ,Sailing Directions Pub. 126 (Enroute) - Pacific Islands,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub126bk.pdf&type=view, , , ,"a0655530, coa06a, gen06a, h0655530",2.0,0.0,9.4,12.5,6.4,11.0,0.0,330.0,39.0,10.4,184.0,0.0,11.5,Very Small,Coastal (Breakwater),Unknown,Good,No,No,No,Yes,No,Unknown,Yes,Unknown,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,No,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,XIV,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Yes,No,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Limited,Small,Small,-17.6,177.45
3626.0,55540.0,Fiji -- 55510,Suva Harbor, ,FJ SUV,Fiji,South Pacific Ocean, ,Sailing Directions Pub. 126 (Enroute) - Pacific Islands,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub126bk.pdf&type=view,83572.0, , ,"a0655540, coa06a, gen06a, h0655540",2.0,0.0,23.2,17.1,7.9,7.9,0.0,293.0,0.0,11.6,0.0,0.0,0.0,Small,Coastal (Natural),Unknown,Good,No,No,No,No,No,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,XIV,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,No,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Limited,Small,Unknown,-18.133333,178.416667
3640.0,46205.0,Nigeria -- 46120,Bonny,Bonny Inshore Terminal,NGBON,Nigeria,Gulf of Guinea; North Atlantic Ocean, ,Sailing Directions Pub. 123 (Enroute) - Southwest Coast of Africa,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub123bk.pdf&type=view,57141.0, , ,"a0146205, coa01a, gen01b, h0146205",2.0,215.0,12.5,20.0,0.0,14.5,14.5,299.9,52.0,12.2,0.0,0.0,0.0,Medium,River (Natural),Unknown,Good,Yes,Yes,No,Yes,No,Unknown,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,No,Yes,Yes,Unknown,Unknown,No,No,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,II,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,No,No,,Unknown,Unknown,4.45,7.166667
3645.0,12025.0,Venezuela -- 11950,La Salina, ,VELSV,Venezuela,Caribbean Sea; North Atlantic Ocean, ,Sailing Directions Pub. 148 (Enroute) - Caribbean Sea - Volume II,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub148bk.pdf&type=view,24484.0, , ,"a1411960, coa14f, gen14a, h1412030",0.0,0.0,12.5,11.0,0.0,9.4,0.0,274.0,0.0,11.3,0.0,0.0,0.0,Small,Canal or Lake,Unknown,Fair,No,No,No,Yes,No,Unknown,No,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,IV,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,No,No,Limited,Unknown,Unknown,10.366667,-71.466667
